Price,Close,High,Low,Open,Volume
Ticker,0016X0.KS,0016X0.KS,0016X0.KS,0016X0.KS,0016X0.KS
Date,,,,,
2025-02-18,50015.0,50025.0,50000.0,50025.0,54972
2025-02-19,50035.0,50035.0,50010.0,50025.0,37382
2025-02-20,50040.0,50045.0,50025.0,50045.0,54808
2025-02-21,50050.0,50050.0,50035.0,50045.0,29090
2025-02-24,50065.0,50075.0,50060.0,50070.0,40241
2025-02-25,50080.0,50080.0,50070.0,50075.0,46452
2025-02-26,50085.0,50095.0,50085.0,50090.0,52828
2025-02-27,50105.0,50115.0,50100.0,50110.0,50446
2025-02-28,50105.0,50120.0,50095.0,50115.0,90002
2025-03-04,50130.0,50150.0,50125.0,50140.0,38562
2025-03-05,50120.0,50125.0,50110.0,50125.0,46851
2025-03-06,50130.0,50130.0,50100.0,50130.0,43118
2025-03-07,50155.0,50160.0,50125.0,50140.0,66378
2025-03-10,50135.0,50150.0,50130.0,50140.0,35200
2025-03-11,50155.0,50160.0,50150.0,50160.0,45403
2025-03-12,50160.0,50175.0,50130.0,50140.0,83983
2025-03-13,50170.0,50170.0,50150.0,50155.0,42565
2025-03-14,50160.0,50175.0,50155.0,50175.0,29627
2025-03-17,50155.0,50165.0,50145.0,50160.0,52922
2025-03-18,50170.0,50170.0,50155.0,50165.0,53580
2025-03-19,50160.0,50170.0,50155.0,50170.0,36688
2025-03-20,50185.0,50195.0,50175.0,50195.0,56479
2025-03-21,50175.0,50185.0,50170.0,50185.0,45527
2025-03-24,50185.0,50200.0,50180.0,50190.0,45840
2025-03-25,50180.0,50180.0,50165.0,50175.0,49253
2025-03-26,50185.0,50190.0,50175.0,50190.0,56829
2025-03-27,50195.0,50205.0,50185.0,50195.0,38840
2025-03-28,50195.0,50205.0,50195.0,50205.0,22709
2025-03-31,50245.0,50245.0,50220.0,50235.0,56613
2025-04-01,50245.0,50250.0,50235.0,50245.0,80146
2025-04-02,50245.0,50250.0,50230.0,50245.0,61913
2025-04-03,50285.0,50305.0,50280.0,50280.0,60067
2025-04-04,50350.0,50355.0,50315.0,50320.0,35297
2025-04-07,50390.0,50400.0,50375.0,50385.0,54735
2025-04-08,50390.0,50400.0,50360.0,50375.0,37911
2025-04-09,50385.0,50405.0,50375.0,50380.0,26932
2025-04-10,50405.0,50420.0,50385.0,50390.0,101718
2025-04-11,50405.0,50430.0,50395.0,50395.0,78002
2025-04-14,50420.0,50425.0,50410.0,50420.0,40506
2025-04-15,50420.0,50435.0,50420.0,50420.0,48829
2025-04-16,50445.0,50450.0,50430.0,50435.0,47249
2025-04-17,50445.0,50465.0,50440.0,50465.0,48340
2025-04-18,50460.0,50465.0,50435.0,50435.0,75355
2025-04-21,50475.0,50485.0,50455.0,50455.0,96092
2025-04-22,50475.0,50480.0,50470.0,50470.0,41136
2025-04-23,50475.0,50480.0,50465.0,50475.0,99275
2025-04-24,50485.0,50500.0,50480.0,50495.0,74842
2025-04-25,50505.0,50515.0,50495.0,50495.0,77327
2025-04-28,50495.0,50515.0,50495.0,50510.0,50740
2025-04-29,50525.0,50530.0,50510.0,50510.0,63839
2025-04-30,50580.0,50580.0,50535.0,50545.0,115161
2025-05-02,50575.0,50575.0,50545.0,50560.0,94624
2025-05-07,50580.0,50585.0,50545.0,50550.0,48215
2025-05-08,50585.0,50605.0,50575.0,50600.0,66251
2025-05-09,50580.0,50585.0,50570.0,50585.0,91583
2025-05-12,50585.0,50600.0,50560.0,50575.0,75734
2025-05-13,50555.0,50570.0,50545.0,50570.0,79357
2025-05-14,50585.0,50585.0,50560.0,50570.0,57568
2025-05-15,50590.0,50600.0,50570.0,50580.0,611494
2025-05-16,50610.0,50620.0,50600.0,50620.0,75724
2025-05-19,50605.0,50625.0,50595.0,50615.0,88935
2025-05-20,50620.0,50625.0,50615.0,50620.0,44870
2025-05-21,50630.0,50630.0,50610.0,50625.0,49834
2025-05-22,50645.0,50645.0,50625.0,50635.0,114183
2025-05-23,50660.0,50670.0,50640.0,50670.0,76985
2025-05-26,50655.0,50670.0,50650.0,50660.0,95295
2025-05-27,50665.0,50670.0,50645.0,50665.0,73906
2025-05-28,50675.0,50685.0,50655.0,50675.0,47720
2025-05-29,50680.0,50700.0,50665.0,50690.0,84898
2025-05-30,50685.0,50705.0,50670.0,50705.0,72297
2025-06-02,50700.0,50705.0,50680.0,50705.0,110343
2025-06-04,50685.0,50715.0,50675.0,50715.0,77217
2025-06-05,50685.0,50705.0,50685.0,50705.0,76596
2025-06-09,50700.0,50700.0,50670.0,50675.0,76153
2025-06-10,50705.0,50715.0,50690.0,50715.0,73050
2025-06-11,50685.0,50715.0,50685.0,50710.0,68270
2025-06-12,50700.0,50730.0,50690.0,50730.0,77505
2025-06-13,50700.0,50745.0,50680.0,50720.0,178661
2025-06-16,50685.0,50685.0,50660.0,50680.0,51149
2025-06-17,50695.0,50710.0,50680.0,50685.0,92134
2025-06-18,50690.0,50715.0,50685.0,50710.0,67592
2025-06-19,50705.0,50715.0,50690.0,50715.0,76345
2025-06-20,50710.0,50710.0,50690.0,50710.0,63346
2025-06-23,50710.0,50720.0,50700.0,50720.0,57551
2025-06-24,50715.0,50735.0,50710.0,50720.0,92319
2025-06-25,50730.0,50745.0,50720.0,50745.0,84558
2025-06-26,50760.0,50760.0,50740.0,50750.0,79513
2025-06-27,50770.0,50775.0,50745.0,50765.0,69692
2025-06-30,50780.0,50785.0,50760.0,50770.0,94499
2025-07-01,50785.0,50790.0,50775.0,50785.0,66840
2025-07-02,50775.0,50790.0,50765.0,50790.0,87431
2025-07-03,50800.0,50800.0,50780.0,50790.0,62202
2025-07-04,50805.0,50810.0,50795.0,50800.0,68166
2025-07-07,50800.0,50810.0,50795.0,50805.0,60398
2025-07-08,50810.0,50820.0,50800.0,50810.0,52392
2025-07-09,50835.0,50840.0,50820.0,50825.0,65767
2025-07-10,50865.0,50865.0,50830.0,50855.0,126348
2025-07-11,50860.0,50870.0,50850.0,50870.0,70966
2025-07-14,50865.0,50875.0,50860.0,50865.0,172089
2025-07-15,50865.0,50865.0,50850.0,50860.0,88441
