Price,Close,High,Low,Open,Volume
Ticker,0023B0.KS,0023B0.KS,0023B0.KS,0023B0.KS,0023B0.KS
Date,,,,,
2025-03-11,9400.0,9450.0,9315.0,9450.0,86649
2025-03-12,9585.0,9655.0,9540.0,9655.0,85637
2025-03-13,9900.0,10060.0,9690.0,9690.0,143824
2025-03-14,10025.0,10060.0,9900.0,9930.0,86623
2025-03-17,10555.0,10660.0,10425.0,10660.0,87847
2025-03-18,10620.0,10695.0,10510.0,10695.0,318006
2025-03-19,10355.0,10430.0,10350.0,10430.0,249209
2025-03-20,10590.0,10645.0,10415.0,10645.0,229181
2025-03-21,10100.0,10180.0,9945.0,10180.0,249312
2025-03-24,10355.0,10370.0,10100.0,10100.0,283560
2025-03-25,10670.0,10725.0,10645.0,10725.0,268141
2025-03-26,10720.0,10755.0,10645.0,10675.0,178797
2025-03-27,10270.0,10400.0,10235.0,10400.0,210582
2025-03-28,10280.0,10280.0,10185.0,10280.0,187010
2025-03-31,9715.0,10015.0,9600.0,10015.0,172538
2025-04-01,9865.0,9935.0,9820.0,9820.0,3015
2025-04-02,9995.0,10130.0,9900.0,10130.0,2110
2025-04-03,9720.0,9830.0,9655.0,9830.0,3742
2025-04-04,9345.0,9615.0,9310.0,9615.0,6028
2025-04-07,8250.0,8805.0,8250.0,8650.0,95274
2025-04-08,9285.0,9390.0,9055.0,9390.0,249189
2025-04-09,8810.0,8990.0,8705.0,8930.0,124989
2025-04-10,9920.0,10090.0,9350.0,9350.0,435862
2025-04-11,9860.0,9860.0,9500.0,9755.0,176301
2025-04-14,9875.0,9895.0,9760.0,9895.0,103470
2025-04-15,9555.0,9665.0,9545.0,9660.0,117061
2025-04-16,9425.0,9535.0,9390.0,9535.0,107174
2025-04-17,9255.0,9285.0,9130.0,9270.0,110089
2025-04-18,9115.0,9250.0,9005.0,9250.0,105047
2025-04-21,9170.0,9240.0,9025.0,9115.0,103497
2025-04-22,9025.0,9075.0,9000.0,9055.0,103696
2025-04-23,9365.0,9515.0,9350.0,9515.0,93647
2025-04-24,9500.0,9685.0,9375.0,9375.0,88375
2025-04-25,9935.0,9960.0,9735.0,9790.0,138169
2025-04-28,9985.0,9995.0,9780.0,9990.0,94000
2025-04-29,10005.0,10020.0,9660.0,10000.0,93240
2025-04-30,9780.0,9940.0,9775.0,9940.0,108533
2025-05-02,9935.0,10205.0,9935.0,10070.0,106483
2025-05-07,10040.0,10230.0,9935.0,10230.0,80684
2025-05-08,9935.0,10035.0,9780.0,9790.0,25973
2025-05-09,10490.0,10575.0,10380.0,10575.0,20387
2025-05-12,10765.0,10765.0,10490.0,10490.0,10722
2025-05-13,10855.0,11080.0,10710.0,11000.0,10755
2025-05-14,11135.0,11170.0,10680.0,11170.0,8019
2025-05-15,11100.0,11345.0,10955.0,11140.0,11234
2025-05-16,11160.0,11225.0,10990.0,10990.0,3872
2025-05-19,11315.0,11500.0,11280.0,11500.0,5341
2025-05-20,11450.0,11560.0,11440.0,11535.0,13453
2025-05-21,11690.0,11795.0,11470.0,11795.0,12244
2025-05-22,11385.0,11385.0,10800.0,11370.0,7402
2025-05-23,12175.0,12350.0,12025.0,12265.0,27504
2025-05-26,12245.0,12285.0,11975.0,12175.0,19625
2025-05-27,12200.0,12290.0,12130.0,12245.0,8364
2025-05-28,12445.0,12445.0,12300.0,12300.0,12896
2025-05-29,12575.0,12665.0,12445.0,12445.0,21032
2025-05-30,12040.0,12065.0,11790.0,12000.0,14495
2025-06-02,11750.0,11910.0,11680.0,11680.0,6076
2025-06-04,11985.0,12040.0,11835.0,11835.0,10850
2025-06-05,11930.0,11990.0,11840.0,11985.0,4441
2025-06-09,12065.0,12120.0,11940.0,11940.0,8830
2025-06-10,12230.0,12235.0,12100.0,12150.0,7272
2025-06-11,12175.0,12230.0,12095.0,12220.0,6735
2025-06-12,12205.0,12360.0,12170.0,12270.0,17943
2025-06-13,11890.0,12120.0,11810.0,12065.0,32311
2025-06-16,11925.0,12040.0,11790.0,12040.0,7516
2025-06-17,12170.0,12230.0,11970.0,12205.0,12242
2025-06-18,12100.0,12230.0,12005.0,12230.0,4553
2025-06-19,12135.0,12225.0,12100.0,12200.0,4845
2025-06-20,12170.0,12265.0,12100.0,12265.0,9806
2025-06-23,12040.0,12115.0,12040.0,12115.0,5988
2025-06-24,12030.0,12075.0,12000.0,12040.0,7132
2025-06-25,12150.0,12155.0,12030.0,12030.0,4696
2025-06-26,11940.0,11940.0,11715.0,11930.0,4649
2025-06-27,12135.0,12135.0,12070.0,12095.0,11964
2025-06-30,12140.0,12295.0,12080.0,12135.0,6115
2025-07-01,12405.0,12425.0,12205.0,12205.0,8522
2025-07-02,12330.0,12350.0,12050.0,12285.0,5090
2025-07-03,12650.0,12810.0,12627.0,12810.0,8416
